7751.487999999999,[ 1.05297446 -0.56908447 -1.32383043 -2.09428007  0.52348781  1.04802835],[ 0.17302231 -0.31166111  0.73856535 -1.12526359  1.7495243  -0.92863239],[-0.0368977   0.00999368 -0.0277244  -0.11296081  0.06398933 -0.19909976]
7751.496,[ 1.05131018 -0.56898815 -1.32500488 -2.09436399  0.52354771  1.04802835],[ 0.17272204 -0.31156444  0.73833183 -1.12502593  1.75089211 -0.93031852],[-0.03467234  0.01481353 -0.02667429 -0.12172284  0.06924351 -0.20197362]
7751.504,[ 1.04970503 -0.56889278 -1.32619125 -2.09429199  0.52352375  1.04802835],[ 0.1724344  -0.31146841  0.73811577 -1.12464982  1.75218402 -0.93196333],[-0.03458715  0.01560221 -0.02716679 -0.12426423  0.07095451 -0.20412104]
7751.512,[ 1.04804075 -0.5688327  -1.32738907 -2.09428007  0.52351177  1.04800439],[ 0.17214601 -0.31135376  0.73790101 -1.12435228  1.75352736 -0.93371287],[-0.03640869  0.01229393 -0.02914208 -0.11995124  0.06873707 -0.20418684]
7751.5199999999995,[ 1.04634011 -0.56870062 -1.32864744 -2.09432775  0.52351177  1.04807663],[ 0.1718346  -0.31126439  0.73764928 -1.12398278  1.75494647 -0.93544347],[-0.03437409  0.01669137 -0.02932955 -0.12916842  0.07432595 -0.20697905]
7751.527999999999,[ 1.04467583 -0.56865293 -1.32990581 -2.09430391  0.52347583  1.04802835],[ 0.17156352 -0.31112301  0.73743122 -1.12374454  1.75628756 -0.93726907],[-0.03616583  0.01538549 -0.02954    -0.12851401  0.07423257 -0.2123982 ]
7751.536,[ 1.04293883 -0.56852085 -1.33117611 -2.09431583  0.52348781  1.04802835],[ 0.17124771 -0.31103262  0.73718229 -1.12340305  1.75770346 -0.93903516],[-0.03789998  0.01378371 -0.03060222 -0.12779117  0.07410346 -0.21665038]
7751.544,[ 1.04121459 -0.56847316 -1.33245784 -2.09431583  0.52348781  1.04804039],[ 0.17096497 -0.31089114  0.73694752 -1.1231243   1.75912764 -0.94085094],[-0.03648245  0.0179434  -0.03009695 -0.13664741  0.07957331 -0.22198931]
7751.552,[ 1.03945398 -0.56837732 -1.33378822 -2.09430391  0.52349979  1.04804039],[ 0.1706673  -0.31076401  0.73669462 -1.12282648  1.76057416 -0.94267488],[-0.04063272  0.01315717 -0.03217231 -0.13182635  0.07705578 -0.22890616]
7751.5599999999995,[ 1.0376699  -0.568353   -1.33513004 -2.09428007  0.52349979  1.04798043],[ 0.17039052 -0.31059616  0.7364593  -1.12262217  1.76202352 -0.94460514],[-0.03884115  0.01627777 -0.03210743 -0.13771413  0.0808387  -0.22972888]
7751.567999999999,[ 1.03578949 -0.56825716 -1.33655626 -2.09429199  0.52352375  1.04801643],[ 0.1700776  -0.31045464  0.73618215 -1.12230721  1.76359376 -0.9465402 ],[-0.04029103  0.01633829 -0.03241816 -0.14041263  0.08278123 -0.2374253 ]
7751.576,[ 1.03390944 -0.56817371 -1.3379224  -2.09431583  0.52352375  1.04800439],[ 0.16975778 -0.31032788  0.73592407 -1.12199078  1.76513615 -0.94850434],[-0.04159634  0.01483416 -0.03345221 -0.13925943  0.08244626 -0.23999001]
7751.584,[ 1.03200507 -0.56812555 -1.33928806 -2.09434015  0.52353573  1.04800439],[ 0.16944324 -0.31018524  0.73566894 -1.12168193  1.76671003 -0.95048424],[-0.04037356  0.0179123  -0.03325454 -0.14577672  0.08669338 -0.24356221]
7751.592,[ 1.0301131  -0.56801778 -1.34073812 -2.09430391  0.52351177  1.04800439],[ 0.16912789 -0.31004976  0.7353956  -1.12132568  1.7682646  -0.95247001],[-0.04299065  0.01492649 -0.03481561 -0.14301785  0.08540483 -0.2481689 ]
7751.599999999999,[ 1.02805328 -0.56793386 -1.34218818 -2.09432775  0.52351177  1.04800439],[ 0.16877251 -0.30992465  0.73511925 -1.12092701  1.76995831 -0.95458263],[-0.0433788   0.016591   -0.03508924 -0.14851602  0.08911214 -0.25549674]
7751.607999999999,[ 1.02602911 -0.56787378 -1.34372169 -2.09431583  0.52351177  1.04801643],[ 0.16845374 -0.30975275  0.7348321  -1.12060638  1.77164457 -0.95671042],[-0.04232753  0.01806559 -0.03500481 -0.15097128  0.09100719 -0.25549937]
7751.616,[ 1.02393365 -0.56776601 -1.34518367 -2.09435207  0.52352375  1.04805231],[ 0.16808365 -0.30964275  0.73454242 -1.1201511   1.77338393 -0.95880711],[-0.04374254  0.01660299 -0.03632369 -0.15033611  0.09104497 -0.25871521]
7751.624,[ 1.02182555 -0.56767017 -1.34671718 -2.09432775  0.52352375  1.04804039],[ 0.16772992 -0.30950453  0.7342498  -1.11974365  1.77511636 -0.96096512],[-0.04178063  0.01997857 -0.03631042 -0.15679982  0.09542404 -0.25993473]
7751.632,[ 1.01969385 -0.56755001 -1.34826309 -2.09435207  0.52351177  1.04799247],[ 0.16736645 -0.3093771   0.73395207 -1.11937626  1.77685688 -0.96319225],[-0.04352151  0.01719738 -0.03773763 -0.15305846  0.09357964 -0.26085983]
7751.639999999999,[ 1.01757455 -0.56744224 -1.34986908 -2.09429199  0.52352375  1.04801643],[ 0.16702162 -0.3092238   0.7336395  -1.11895257  1.77862156 -0.96533504],[-0.0434775   0.01875073 -0.03750543 -0.15712507  0.09653392 -0.26607983]
7751.647999999999,[ 1.01535857 -0.56734592 -1.35143835 -2.09432775  0.52352375  1.04801643],[ 0.16664655 -0.30908997  0.73333364 -1.11852909  1.78045743 -0.96760428],[-0.04390359  0.01918937 -0.03807147 -0.15956417  0.09852143 -0.27027266]
7751.656,[ 1.01321495 -0.56731016 -1.35302049 -2.09431583  0.52351177  1.04799247],[ 0.16631751 -0.30890877  0.7330412  -1.11819979  1.782236   -0.96987153],[-0.04483888  0.01843411 -0.03937115 -0.16019215  0.09937714 -0.27341283]
7751.664,[ 1.01101136 -0.56723816 -1.35467369 -2.09432775  0.52353573  1.04801643],[ 0.16597543 -0.30873014  0.73271791 -1.117851    1.78409498 -0.97214317],[-0.04381169  0.02053323 -0.03925654 -0.16447031  0.10254332 -0.27571804]
7751.672,[ 1.00879574 -0.56714183 -1.35633976 -2.09430391  0.52349979  1.04801643],[ 0.16562155 -0.30856912  0.73239965 -1.11743247  1.78593635 -0.974467  ],[-0.04536779  0.01919438 -0.04040969 -0.16421355  0.10288178 -0.28011102]
7751.679999999999,[ 1.00656855 -0.56703407 -1.35793335 -2.09435207  0.52351177  1.04796839],[ 0.16525269 -0.308432    0.73208501 -1.11707402  1.78777583 -0.97676606],[-0.04549797  0.01983228 -0.04063241 -0.16642719  0.10478908 -0.28358941]
7751.688,[ 1.00428069 -0.56691438 -1.3596223  -2.09428007  0.52349979  1.04795647],[ 0.1648771  -0.30828702  0.73175633 -1.11658136  1.78966472 -0.97907979],[-0.0462776   0.02023939 -0.04122464 -0.16935097  0.10717402 -0.28959782]
7751.696,[ 1.00200558 -0.56680662 -1.36132414 -2.09431583  0.52353573  1.04798043],[ 0.16451808 -0.3081218   0.73141073 -1.1162119   1.79159223 -0.98139523],[-0.04766903  0.01933971 -0.04241876 -0.17011249  0.10819288 -0.29457947]
7751.704,[ 0.99964619 -0.5667227  -1.36306173 -2.09430391  0.52353573  1.04799247],[ 0.16414752 -0.30795047  0.73107018 -1.11577179  1.79357336 -0.98381031],[-0.04809308  0.01998321 -0.04274619 -0.17292438  0.11055928 -0.29971974]
7751.7119999999995,[ 0.99722683 -0.56661445 -1.36477501 -2.09431583  0.52351177  1.04798043],[ 0.16374609 -0.30781132  0.73073328 -1.11526841  1.79558176 -0.98628197],[-0.04877888  0.02002978 -0.04362175 -0.17547535  0.11257278 -0.3040585 ]
7751.719999999999,[ 0.99477196 -0.56647093 -1.36656076 -2.09430391  0.52354771  1.04795647],[ 0.16334314 -0.30766639  0.73036882 -1.11480013  1.79762702 -0.98872452],[-0.0484732   0.01984078 -0.04501576 -0.17583533  0.11340728 -0.30294121]
7751.728,[ 0.99231672 -0.56639892 -1.36833412 -2.09431583  0.52349979  1.04796839],[ 0.16295686 -0.30749693  0.73002614 -1.1143101   1.79968766 -0.99128346],[-0.04854551  0.02123369 -0.04521269 -0.18012971  0.11681841 -0.30888828]
7751.736,[ 0.98974198 -0.566315   -1.37013132 -2.09435207  0.52352375  1.04795647],[ 0.16254326 -0.30733624  0.72966559 -1.11382839  1.80184789 -0.99387079],[-0.04958857  0.02038429 -0.04588916 -0.1799368   0.11734952 -0.31243957]
7751.744,[ 0.98717886 -0.56619531 -1.372001   -2.09431583  0.52353573  1.04796839],[ 0.16213487 -0.30717325  0.72928756 -1.11329058  1.80400315 -0.99642488],[-0.04926069  0.0213312  -0.04652001 -0.18277509  0.11987598 -0.31504739]
7751.7519999999995,[ 0.98462808 -0.56607563 -1.3738578  -2.09431583  0.52353573  1.0478965 ],[ 0.16173286 -0.30700912  0.72891743 -1.11285786  1.8061213  -0.999045  ],[-0.04863983  0.02209143 -0.04697136 -0.18446225  0.12166092 -0.31562263]
7751.759999999999,[ 0.98205298 -0.56593162 -1.37570316 -2.09431583  0.52352375  1.04787254],[ 0.16131069 -0.30686952  0.72854218 -1.11231626  1.80826981 -1.00163869],[-0.04939773  0.02116915 -0.04810973 -0.18404509  0.12205999 -0.31745886]
7751.768,[ 0.97953814 -0.56582338 -1.37764484 -2.09431583  0.52352375  1.04795647],[ 0.160939   -0.30667241  0.72814256 -1.11183779  1.81044526 -1.00420076],[-0.04877513  0.02361557 -0.04894045 -0.19102507  0.12740011 -0.32380176]
7751.776,[ 0.9769271  -0.56575138 -1.37959749 -2.09430391  0.52352375  1.04794443],[ 0.16055907 -0.30646458  0.72775368 -1.11140849  1.8126623  -1.00689396],[-0.05039786  0.0222335  -0.04903883 -0.18963113  0.12718492 -0.32865858]
7751.784,[ 0.97426844 -0.56563169 -1.38158638 -2.09432775  0.52348781  1.04792047],[ 0.16015655 -0.30627955  0.72735304 -1.11094863  1.8149093  -1.0096717 ],[-0.0515382   0.02141476 -0.05009394 -0.19003587  0.12818651 -0.33292472]
7751.7919999999995,[ 0.97164577 -0.56549961 -1.38357574 -2.09432775  0.52355969  1.04790854],[ 0.15976886 -0.30608661  0.72693274 -1.11054562  1.81715348 -1.01228186],[-0.05076816  0.02322901 -0.05037211 -0.19444226  0.13191635 -0.33662203]
7751.799999999999,[ 0.96898675 -0.56537992 -1.38557655 -2.09434015  0.52349979  1.04787254],[ 0.15937105 -0.30590101  0.72653209 -1.11007872  1.81939755 -1.01508592],[-0.05271561  0.02112503 -0.05126589 -0.19216339  0.13110724 -0.34055441]
7751.808,[ 0.96630418 -0.56527216 -1.38760215 -2.09432775  0.52352375  1.04793251],[ 0.15897855 -0.30570229  0.72610791 -1.10956141  1.82171816 -1.01776309],[-0.05282799  0.02199807 -0.05133158 -0.1949784   0.13380686 -0.3455937 ]
7751.816,[ 0.9635613  -0.56516439 -1.38956672 -2.09432775  0.52351177  1.0478965 ],[ 0.15855759 -0.30553302  0.72570678 -1.10902356  1.82403263 -1.02053553],[-0.05378488  0.02208882 -0.05199995 -0.19734343  0.13623283 -0.35217689]
7751.824,[ 0.96071094 -0.56506855 -1.39162761 -2.09432775  0.52353573  1.0478965 ],[ 0.15813315 -0.305341    0.72527864 -1.10848093  1.82646974 -1.02337443],[-0.05405516  0.02167513 -0.05374115 -0.19822777  0.13768116 -0.35356104]
7751.831999999999,[ 0.95783657 -0.56499654 -1.39368898 -2.09435207  0.52352375  1.04792047],[ 0.15770905 -0.30514455  0.72485495 -1.10791136  1.82893852 -1.02627769],[-0.05254319  0.02360763 -0.05415226 -0.20198504  0.14118266 -0.35429809]
7751.839999999999,[ 0.95493829 -0.56480486 -1.39578611 -2.09426815  0.52349979  1.04790854],[ 0.15724229 -0.30500614  0.72441386 -1.10717811  1.8313757  -1.02910646],[-0.05446151  0.02170229 -0.05546804 -0.20049253  0.14100398 -0.35866082]
7751.848,[ 0.95199203 -0.56467277 -1.39789516 -2.09432775  0.52352375  1.04793251],[ 0.15679268 -0.30483284  0.7239606  -1.10659089  1.83391571 -1.03201921],[-0.05476788  0.02216808 -0.0557779  -0.20259778  0.14339452 -0.36347824]
7751.856,[ 0.94905776 -0.56454117 -1.40000326 -2.09431583  0.52351177  1.04793251],[ 0.15634536 -0.30466326  0.72351716 -1.10594735  1.83642023 -1.03492912],[-0.0540093   0.0234088  -0.05665274 -0.20592136  0.14667082 -0.36567373]
7751.864,[ 0.9460879  -0.56439716 -1.40218479 -2.09432775  0.52354771  1.04790854],[ 0.15590709 -0.30447561  0.72304855 -1.10540521  1.83897189 -1.03787006],[-0.05490638  0.02210907 -0.05741507 -0.20415817  0.14633222 -0.36711138]
7751.871999999999,[ 0.94317722 -0.56427652 -1.40435344 -2.09431583  0.52349979  1.04792047],[ 0.15548607 -0.30428207  0.72259586 -1.10480391  1.8414768  -1.04083381],[-0.05377781  0.02441288 -0.05802697 -0.20987233  0.15137833 -0.37154721]
7751.879999999999,[ 0.94023103 -0.56415683 -1.40656978 -2.09431583  0.52352375  1.04792047],[ 0.15507395 -0.3040711   0.72212107 -1.10428621  1.84403443 -1.0437808 ],[-0.05584916  0.02282003 -0.05940121 -0.20962532  0.15214224 -0.3780585 ]
7751.888,[ 0.93726081 -0.56401283 -1.40877468 -2.09430391  0.52353573  1.04794443],[ 0.1546424  -0.30388354  0.72164372 -1.10367159  1.84661057 -1.04670727],[-0.05602579  0.02324117 -0.05994816 -0.21166809  0.15460043 -0.38229995]
7751.896,[ 0.93419468 -0.56389314 -1.4110511  -2.09430391  0.52353573  1.04790854],[ 0.15421238 -0.30367394  0.7211595  -1.10312611  1.8492568  -1.04979703],[-0.05625766  0.02337525 -0.06057966 -0.21306648  0.15662824 -0.3858662 ]
7751.9039999999995,[ 0.93112862 -0.5637973  -1.413328   -2.09430391  0.52351177  1.04793251],[ 0.15378891 -0.30345797  0.72067597 -1.10252231  1.85192882 -1.05288855],[-0.05532718  0.02457192 -0.06105104 -0.21572603  0.1596205  -0.38752643]
7751.911999999999,[ 0.92797863 -0.56367761 -1.41564113 -2.09436399  0.52354771  1.04792047],[ 0.15334959 -0.30324709  0.72016969 -1.1019896   1.85468123 -1.05602325],[-0.05721294  0.02304365 -0.06229866 -0.2152359   0.16030219 -0.39338946]
7751.92,[ 0.92478073 -0.56352169 -1.41796524 -2.09435207  0.52352375  1.0478965 ],[ 0.15288132 -0.30306666  0.71966778 -1.10130056  1.85743569 -1.05919254],[-0.05640998  0.02406118 -0.06294063 -0.21768567  0.16321688 -0.39503926]
7751.928,[ 0.92152286 -0.56339008 -1.42024166 -2.09430391  0.52354771  1.04794443],[ 0.15239356 -0.30289954  0.71916651 -1.10046384  1.86026418 -1.06226241],[-0.05687689  0.02358143 -0.06391308 -0.2178482   0.16444674 -0.39745265]
7751.936,[ 0.91832536 -0.56322223 -1.4226144  -2.09437591  0.52355969  1.0478965 ],[ 0.15194298 -0.302704    0.71864058 -1.09992686  1.863051   -1.06546933],[-0.05657617  0.02396707 -0.06433777 -0.21898877  0.16641311 -0.39937071]
7751.9439999999995,[ 0.91506749 -0.56306631 -1.42491514 -2.09435207  0.52353573  1.04787254],[ 0.15145697 -0.3025432   0.71813856 -1.0991493   1.86585561 -1.06863632],[-0.05863579  0.02261898 -0.06548612 -0.21907729  0.16760413 -0.40674319]
7751.951999999999,[ 0.91188157 -0.56291038 -1.4272874  -2.09432775  0.52349979  1.04792047],[ 0.15100772 -0.3023539   0.71761587 -1.09840905  1.86864938 -1.07177312],[-0.05816575  0.02417457 -0.06614479 -0.22373216  0.17230983 -0.4126391 ]
7751.96,[ 0.90863574 -0.56274254 -1.42973167 -2.09432775  0.52353573  1.04787254],[ 0.15056637 -0.30214634  0.7170689  -1.0978402   1.87149131 -1.07496578],[-0.05814648  0.02389027 -0.06756767 -0.22421501  0.17383833 -0.41344032]
7751.968,[ 0.90534192 -0.56257469 -1.43216402 -2.09432775  0.52351177  1.04792047],[ 0.15010052 -0.30196045  0.71652446 -1.09707839  1.87439117 -1.07818386],[-0.05827913  0.02423385 -0.06835499 -0.2262191   0.17659175 -0.41768435]
7751.976,[ 0.90204811 -0.5624426  -1.43460876 -2.09434015  0.52349979  1.04790854],[ 0.14965811 -0.30175004  0.71598249 -1.09643867  1.87728969 -1.08145364],[-0.05848213  0.02452896 -0.06939373 -0.22845926  0.17955705 -0.42224715]
7751.9839999999995,[ 0.89858693 -0.56229908 -1.43711311 -2.09437591  0.52351177  1.04793251],[ 0.14917831 -0.30155159  0.71541608 -1.0956998   1.88035025 -1.08480838],[-0.05879038  0.02458554 -0.06960051 -0.22933738  0.18153994 -0.42645441]
7751.991999999999,[ 0.89516133 -0.56211931 -1.43960506 -2.09434015  0.52349979  1.0478965 ],[ 0.14869395 -0.30137237  0.71485719 -1.09492677  1.88333707 -1.08812503],[-0.0574463   0.02542231 -0.07084977 -0.23103349  0.18417274 -0.42495671]
7752.0,[ 0.89163983 -0.56203539 -1.44213325 -2.09437591  0.52348781  1.04792047],[ 0.14822827 -0.30115098  0.71429338 -1.09419059  1.8864645  -1.09157753],[-0.05806918  0.02537206 -0.07141263 -0.23243481  0.18663644 -0.43062025]
7752.008,[ 0.88815469 -0.56187946 -1.44474537 -2.09434015  0.52349979  1.04787254],[ 0.14777246 -0.30093172  0.71370424 -1.09351968  1.88953819 -1.09498204],[-0.0600557   0.02363451 -0.07251953 -0.2311705   0.18694226 -0.43626624]
7752.016,[ 0.88466913 -0.56168729 -1.44734556 -2.09430391  0.52348781  1.0478965 ],[ 0.14729611 -0.3007404   0.71310865 -1.09270999  1.89262658 -1.0983377 ],[-0.05940741  0.02445675 -0.07299364 -0.23321016  0.18994671 -0.43874791]
7752.023999999999,[ 0.88116002 -0.56145984 -1.44988567 -2.09432775  0.52349979  1.04786026],[ 0.14679253 -0.30058259  0.7125166  -1.09192537  1.895715   -1.10168634],[-0.05936553  0.02467958 -0.0739952  -0.23473573  0.19256443 -0.4418021 ]
7752.031999999999,[ 0.8776505  -0.56136352 -1.45247394 -2.09432775  0.52351177  1.04786026],[ 0.14635263 -0.30035085  0.71192835 -1.09123847  1.89885591 -1.1051013 ],[-0.06070497  0.02410256 -0.07465146 -0.23569314  0.1947401  -0.44922908]
7752.04,[ 0.87409341 -0.56123144 -1.45506174 -2.09435207  0.52351177  1.04783618],[ 0.14588771 -0.30014406  0.71133524 -1.09051567  1.90202366 -1.10855533],[-0.0607763   0.02422953 -0.07579382 -0.23730766  0.19749928 -0.45278138]
7752.048,[ 0.87051201 -0.56106407 -1.45771009 -2.09432775  0.52355969  1.04790854],[ 0.14541611 -0.29994269  0.71070915 -1.0896768   1.90525607 -1.11189668],[-0.05900643  0.0257228  -0.07689776 -0.24037748  0.20152106 -0.45247484]
7752.056,[ 0.86690664 -0.56085998 -1.46039421 -2.09432775  0.52352375  1.04790854],[ 0.14493261 -0.29975577  0.71008515 -1.08885764  1.90846985 -1.11539043],[-0.06089211  0.02422357 -0.07796963 -0.23953519  0.20228386 -0.4585562 ]
7752.063999999999,[ 0.86315745 -0.56075222 -1.46303016 -2.09432775  0.52354771  1.04787254],[ 0.14444122 -0.29955374  0.70947559 -1.08803492  1.91181084 -1.11893858],[-0.05959286  0.02571725 -0.07840678 -0.24275119  0.20657551 -0.46118014]
7752.071999999999,[ 0.85938466 -0.56058437 -1.46575052 -2.09435207  0.52352375  1.0478965 ],[ 0.14393652 -0.29936546  0.70883825 -1.08713717  1.9151942  -1.12254094],[-0.05811727  0.02684309 -0.0798867  -0.24545296  0.21047821 -0.46106366]
7752.08,[ 0.8556115  -0.5604046  -1.468458   -2.09432775  0.52354771  1.04787254],[ 0.14343098 -0.29918377  0.70819825 -1.08625153  1.91856394 -1.12606643],[-0.06026464  0.02490649 -0.08096107 -0.24356854  0.21045321 -0.46655601]
7752.088,[ 0.85186267 -0.56026107 -1.47122604 -2.09434015  0.52353573  1.04782426],[ 0.14296521 -0.29896604  0.70755217 -1.08550614  1.92193428 -1.12970247],[-0.06019122  0.02565695 -0.08179853 -0.24672645  0.21481127 -0.47285998]
7752.096,[ 0.84806556 -0.56011707 -1.47399408 -2.09434015  0.52349979  1.0478965 ],[ 0.14247853 -0.29876486  0.70689897 -1.08455934  1.92537848 -1.1333106 ],[-0.06126207  0.02484351 -0.08222746 -0.24623543  0.21603357 -0.47789637]
7752.103999999999,[ 0.84432876 -0.55992538 -1.47683365 -2.09431583  0.52347583  1.0478965 ],[ 0.14201575 -0.29855458  0.70622519 -1.08374505  1.92876252 -1.13690435],[-0.06122973  0.02482564 -0.08384561 -0.24766901  0.21893171 -0.48061608]
7752.112,[ 0.84057957 -0.55978138 -1.47966129 -2.09432775  0.52352375  1.04787254],[ 0.14157583 -0.29832189  0.70554563 -1.08305408  1.93219115 -1.14047233],[-0.06089106  0.0253371  -0.0839164  -0.24905624  0.22183666 -0.48450559]
7752.12,[ 0.83672249 -0.55964929 -1.48247749 -2.09435207  0.52351177  1.04782426],[ 0.14110563 -0.29810761  0.70487823 -1.08226698  1.93568555 -1.14417775],[-0.06126729  0.02499386 -0.08573533 -0.25024647  0.22462881 -0.48809353]
7752.128,[ 0.83280593 -0.55951721 -1.48535282 -2.09430391  0.52353573  1.04783618],[ 0.14063299 -0.29788875  0.70418795 -1.08137094  1.93925849 -1.14782699],[-0.05960758  0.02632419 -0.0861579  -0.25256364  0.22851162 -0.48876138]
7752.1359999999995,[ 0.82879305 -0.55936176 -1.48819238 -2.09431583  0.52352375  1.04784822],[ 0.14011428 -0.29770733  0.70350273 -1.08036609  1.94290069 -1.15156005],[-0.06088181  0.02517468 -0.08748474 -0.25199729  0.22983852 -0.49332111]
7752.143999999999,[ 0.82481652 -0.55919391 -1.49105627 -2.09434015  0.52352375  1.0478965 ],[ 0.13960928 -0.2975217   0.70280215 -1.07937818  1.94654381 -1.15524631],[-0.05941389  0.0265144  -0.08837565 -0.25501039  0.2344601  -0.49521505]
7752.152,[ 0.82076812 -0.55904991 -1.49400407 -2.09431583  0.52351177  1.04783618],[ 0.13912163 -0.29731112  0.70209435 -1.07848863  1.95022302 -1.15906833],[-0.06090845  0.02503682 -0.0899455  -0.25395152  0.23538102 -0.49946657]
7752.16,[ 0.81675529 -0.55888206 -1.49695141 -2.09434015  0.52348781  1.04782426],[ 0.13863477 -0.29711022  0.70137643 -1.07758705  1.95390126 -1.16286373],[-0.06124666  0.02525612 -0.09093619 -0.25619629  0.23938621 -0.50619145]
7752.168,[ 0.81273043 -0.55869037 -1.49991113 -2.09438783  0.52353573  1.04784822],[ 0.13814394 -0.29691597  0.70063396 -1.07668817  1.95763171 -1.16656364],[-0.06355464  0.02332341 -0.0916182  -0.25406136  0.23930775 -0.51260588]
7752.1759999999995,[ 0.80865771 -0.55853445 -1.50290662 -2.09436399  0.52354771  1.04784822],[ 0.13766283 -0.29670835  0.69989586 -1.07574674  1.9613875  -1.17033304],[-0.06191893  0.02469837 -0.09303256 -0.25748405  0.24452548 -0.51424271]
7752.183999999999,[ 0.80447745 -0.55835468 -1.50597364 -2.09432775  0.52352375  1.04784822],[ 0.13715845 -0.29651143  0.69914117 -1.07471713  1.9652299  -1.17421075],[-0.06112674  0.02530561 -0.09379038 -0.2590876   0.24812291 -0.51671132]
7752.192,[ 0.80026126 -0.55815059 -1.50905306 -2.09435207  0.52353573  1.04781222],[ 0.13664552 -0.29632325  0.69837062 -1.07375848  1.96911873 -1.17810389],[-0.06213757  0.02384114 -0.09497677 -0.25685825  0.24806212 -0.51799761]
7752.2,[ 0.79603267 -0.55804283 -1.51212055 -2.09432775  0.52351177  1.04781222],[ 0.13616316 -0.29610598  0.69761715 -1.07275422  1.97303493 -1.18203544],[-0.05975438  0.02526692 -0.0957199  -0.25881559  0.25208472 -0.5158904 ]
7752.208,[ 0.79192436 -0.55785114 -1.51523573 -2.09431583  0.52351177  1.04784822],[ 0.13569608 -0.29589792  0.69683173 -1.07180315  1.97688089 -1.18583426],[-0.06176944  0.02370552 -0.09654148 -0.25786687  0.25309155 -0.52263955]
7752.215999999999,[ 0.78779167 -0.5576709  -1.51825506 -2.09432775  0.52354771  1.04777634],[ 0.13521335 -0.29570915  0.69606827 -1.07091315  1.98071524 -1.18961741],[-0.06104309  0.02446623 -0.09735263 -0.26018383  0.2574969  -0.52666822]
7752.223999999999,[ 0.78359866 -0.55750353 -1.52134639 -2.09432775  0.52353573  1.0478003 ],[ 0.13473043 -0.29551375  0.69528722 -1.06989592  1.98463727 -1.19346757],[-0.0624996   0.02338579 -0.09901087 -0.2603256   0.25980242 -0.5330045 ]
