7833.808,1.16745567,-0.52566082,-0.93442089,-0.91215831,1.51185536,1.04811263,0.06802823,-0.40294869,0.8532349,-0.56904905,0.58409604,0.58761084,0.,0.,0.,0.,0.,0.
7833.816,1.16744363,-0.52563697,-0.93439705,-0.91217071,1.51184332,1.04812455,0.06801334,-0.40297722,0.85322467,-0.56900727,0.5840878,0.58761014,0.,0.,0.,0.,0.,0.
7833.824,1.1675036,-0.52567274,-0.93439705,-0.91217071,1.5118314,1.04812455,0.06804959,-0.40294963,0.85323606,-0.5690459,0.58410468,0.58765757,0.,0.,0.,0.,0.,0.
7833.831999999999,1.16746759,-0.52567274,-0.93440897,-0.91214639,1.5118314,1.04813659,0.06803615,-0.40294873,0.85323657,-0.56902174,0.5841094,0.58763638,0.,0.,0.,0.,0.,0.
7833.839999999999,1.16746759,-0.52567274,-0.93445713,-0.91215831,1.51186728,1.04810059,0.06804296,-0.40292045,0.85323991,-0.5691006,0.5841129,0.58760977,0.,0.,0.,0.,0.,0.
7833.848,1.16746759,-0.52568466,-0.93442089,-0.91214639,1.51184332,1.04816055,0.06804097,-0.40293092,0.85323962,-0.56904141,0.58412443,0.58766095,0.,0.,0.,0.,0.,0.
7833.856,1.16749156,-0.52566082,-0.93438512,-0.91218263,1.51185536,1.04813659,0.06803661,-0.40295896,0.85323242,-0.56904549,0.5840868,0.58766876,0.,0.,0.,0.,0.,0.
7833.864,1.16745567,-0.52568466,-0.93442089,-0.91215831,1.51184332,1.04813659,0.06803684,-0.40293177,0.8532405,-0.569053,0.58412789,0.58762569,0.,0.,0.,0.,0.,0.
7833.871999999999,1.16746759,-0.5256489,-0.93443329,-0.91213447,1.51186728,1.04810059,0.06802921,-0.40295279,0.85323387,-0.56904605,0.58406529,0.58761831,0.,0.,0.,0.,0.,0.
7833.879999999999,1.16747963,-0.52560074,-0.93442089,-0.91215831,1.51184332,1.04808867,0.06802123,-0.40299267,0.85321499,-0.56900941,0.58405079,0.58761321,0.,0.,0.,0.,0.,0.
7833.888,1.16744363,-0.52568466,-0.93443329,-0.91213447,1.5118314,1.04814863,0.06803458,-0.40293053,0.85324005,-0.56902943,0.58413547,0.58762216,0.,0.,0.,0.,0.,0.
7833.896,1.16743171,-0.5256489,-0.93445713,-0.91218263,1.51185536,1.04813659,0.06802439,-0.40293494,0.85322663,-0.5690722,0.584142,0.58760508,0.,0.,0.,0.,0.,0.
