7775.831999999999,1.82020903,-0.83253748,0.53250933,-2.09360964,0.52347583,1.04810059,0.47120624,-0.61179419,0.56729058,-0.30906289,1.21898769,0.702104,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.839999999999,1.82023299,-0.83256179,0.53253317,-2.09359771,0.5234279,1.04811263,0.47122024,-0.61178168,0.56729014,-0.30903544,1.21902295,0.70211417,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.848,1.82020903,-0.83256179,0.53250933,-2.09360964,0.52348781,1.04812455,0.47120216,-0.61177941,0.56730803,-0.30907648,1.21898752,0.70211637,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.856,1.82020903,-0.83253748,0.53253317,-2.09359771,0.52347583,1.04812455,0.47120653,-0.61179664,0.56727852,-0.30901715,1.21898833,0.70214713,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.864,1.82023299,-0.8325494,0.53252125,-2.09358579,0.52343988,1.04810059,0.4712214,-0.61178536,0.56728808,-0.30903791,1.21900953,0.70211857,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.871999999999,1.82024503,-0.83256179,0.53252125,-2.09358579,0.52349979,1.04805231,0.47122702,-0.61176945,0.56730754,-0.30911646,1.21895432,0.70211451,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.879999999999,1.82025695,-0.83256179,0.53252125,-2.09360964,0.52345186,1.04807663,0.47123474,-0.61176745,0.56730099,-0.30910544,1.21899804,0.70210284,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.888,1.82024503,-0.83258564,0.53250933,-2.09359771,0.52347583,1.04812455,0.47122187,-0.61175364,0.56732278,-0.30910325,1.21899528,0.70213289,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.896,1.82018507,-0.83258564,0.53254509,-2.09362156,0.52347583,1.04812455,0.47118635,-0.61178644,0.5673088,-0.3090551,1.21899846,0.70208866,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
7775.9039999999995,1.82024503,-0.83256179,0.53253317,-2.09363348,0.52345186,1.04811263,0.47122641,-0.61177102,0.56729505,-0.30908725,1.2190088,0.70211619,-0.00000203,0.00000793,0.00001448,-0.00002477,-0.00000633,-0.00000001
