7642.856,0.80968797,-0.52358705,-1.7453149,-2.09439975,0.52357173,1.04719961,0.18371585,-0.24826808,0.62941619,-1.26955969,2.00456242,-1.28931213,0.03631295,0.02687121,0.,0.,0.,0.14626507
7642.864,0.8108381,-0.52357513,-1.7453149,-2.09439975,0.52357173,1.04718757,0.18399767,-0.24806065,0.62941623,-1.27053484,2.00354112,-1.28877975,0.0368851,0.02735933,0.,0.,0.,0.14869387
7642.871999999999,0.81207168,-0.52353889,-1.74535066,-2.09437591,0.52357173,1.04716361,0.18429932,-0.24783835,0.62940589,-1.27158193,2.00243892,-1.2882071,0.03778031,0.02809447,0.,0.,0.,0.15243934
7642.879999999999,0.81328171,-0.52358705,-1.74529058,-2.09439975,0.52354771,1.04719961,0.18460027,-0.24761315,0.62942822,-1.27255884,2.00137719,-1.28766605,0.03815747,0.02844712,0.,0.,0.,0.15410116
7642.888,0.81453931,-0.52356273,-1.7453149,-2.09437591,0.52355969,1.04717565,0.18490975,-0.24738318,0.62941993,-1.27363232,2.00025838,-1.28706799,0.03983919,0.02977831,0.,0.,0.,0.16104242
7642.896,0.81583285,-0.52358705,-1.74535066,-2.09436399,0.52358371,1.04717565,0.18524751,-0.24712481,0.62940635,-1.27478263,1.99913493,-1.2864692,0.04081795,0.03059759,0.,0.,0.,0.16517138
7642.9039999999995,0.81710285,-0.52358705,-1.7453025,-2.09438783,0.52355969,1.04717565,0.18554974,-0.24690151,0.62942437,-1.27581539,1.99799864,-1.28589549,0.04208457,0.03162711,0.,0.,0.,0.17045084
7642.911999999999,0.81855178,-0.52353889,-1.74532634,-2.09439975,0.52357173,1.04717565,0.18589565,-0.24664488,0.62941136,-1.27703074,1.99672116,-1.2852034,0.04294886,0.03237045,0.,0.,0.,0.17413239
7642.92,0.81995356,-0.52361089,-1.74538643,-2.09441168,0.52355969,1.04722357,0.18627745,-0.24634415,0.62939507,-1.2782829,1.99552134,-1.28462893,0.04416557,0.03339657,0.,0.,0.,0.17928401
7642.928,0.82139057,-0.52356273,-1.7453025,-2.09438783,0.52353573,1.04721153,0.18659416,-0.2461163,0.62942545,-1.27934346,1.99420839,-1.2839066,0.04498991,0.0341093,0.,0.,0.,0.18279938
