t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,x,y,z,rx,ry,rz,sp1,sp2,sp3,sp4,sp5,sp6,qt1,qt2,qt3,qt4,qt5,qt6,qdt1,qdt2,qdt3,qdt4,qdt5,qdt6,qddt1,qddt2,qddt3,qddt4,qddt5,qddt6
0.0,0.785383939743042,-1.134463135396139,0.7853827476501465,0.1745123863220214,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1301057043470442,-0.6674159431529747,0.5145958857869564,-0.91033606721033,1.7431579246636448,-1.867967805101144,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007999999999810825,0.785383939743042,-1.134475056325094,0.7853827476501465,0.1744765043258667,0.0,1.1984225238848012e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1301044961321966,-0.6674147364387887,0.5146031961454575,-0.910373097719766,1.7431528595587833,-1.8679903662005093,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01599999999962165,0.7853959202766418,-1.134463135396139,0.7854065895080566,0.174464464187622,-3.5587941304982e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1300948967875378,-0.6674146487545729,0.5145858339827348,-0.9103973512081718,1.743124319250752,-1.867948122505112,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023999999999432475,0.7854079008102417,-1.1344392935382288,0.7853946685791016,0.1744884252548217,-1.1746083394825746e-05,2.3968450477696024e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.130096578745463,-0.6674259401186566,0.5145776935413178,-0.9103253150179392,1.7431375965112197,-1.8679211487852512,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03200000000106229,0.785383939743042,-1.134451214467184,0.7854065895080566,0.174452543258667,0.0,5.992112710373476e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1301138942168027,-0.667424156433186,0.5145809680498675,-0.9102990601293512,1.743162905939854,-1.8679451977559456,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040000000000873115,0.7854198813438416,-1.1344273726092735,0.7853589057922363,0.1744765043258667,-2.366701234990387e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1300896990564602,-0.6674286366439354,0.5145843610768877,-0.9104049109017232,1.7431128925969226,-1.8679420787525336,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04800000000068394,0.785383939743042,-1.134475056325094,0.7854065895080566,0.174464464187622,-3.5587941304982e-05,1.1984225238848012e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1300993211210787,-0.6674095056825851,0.5145925584390587,-0.9103887670053344,1.743133591400122,-1.8679556403739856,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056000000000494765,0.7853959202766418,-1.134475056325094,0.7854189872741699,0.1745004653930664,-1.1746083394825746e-05,3.5952674807049334e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1300937569947449,-0.6674135067587073,0.5145883173017738,-0.9103037513495276,1.7431487299171486,-1.867920804552417,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06400000000030559,0.7854198813438416,-1.134487454091207,0.7853708267211914,0.1744765043258667,0.0,1.1984225238848012e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1300764552124856,-0.6674153522997567,0.5146147746445429,-0.9104236844386058,1.7431219228037849,-1.867983066110849,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07200000000011642,0.7854079008102417,-1.134451214467184,0.7854189872741699,0.174452543258667,-5.990663637334137e-05,1.1984225238848012e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.130087068835993,-0.6674163533904148,0.5145733985426789,-0.9103996950990234,1.7431042428196386,-1.867906560538294,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,-1.134464013796315,0.7853981633974483,0.1745329251994329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
